,id,object_name,chain,object_type,address,number
14771,208286,Кафе «Plaza Garden»,нет,кафе,"город Москва, Краснопресненская набережная, дом 12",53
14772,208985,Кофе,нет,кафе,"город Москва, Краснопресненская набережная, дом 12",80
14773,207798,ЧиХо,нет,кафе,"город Москва, улица Покровка, дом 3/7, строение 1А",36
14774,215858,Staff Only,нет,кафе,"город Москва, улица Большая Дмитровка, дом 13",80
14775,209519,Семь летучих рыб,нет,кафе,"город Москва, Цветной бульвар, дом 30, строение 1",98
14776,209567,Шантри,нет,ресторан,"город Москва, Цветной бульвар, дом 30, строение 1",250
14777,222871,Touch of matcha,нет,ресторан,"город Москва, Пресненская набережная, дом 10, строение 2",40
14778,222486,Кафе «МПЛ»,нет,кафе,"город Москва, Пресненская набережная, дом 10, строение 2",35
14779,210181,Бар «ПраймБифБар»,нет,бар,"город Москва, Пресненская набережная, дом 10, строение 2",40
14780,222812,Кафе,нет,кафе,"город Москва, 1-й Красногвардейский проезд, дом 21, строение 2",0
14781,211009,Хмель и Солод,нет,бар,"город Москва, Большая Серпуховская улица, дом 50/2, строение 1",25
14782,206350,ХИНКАЛЬНЫЙ ДОМ ТБИЛИСО,нет,кафе,"город Москва, Новослободская улица, дом 54, строение 1",60
14783,222126,Pita&meat,нет,кафе,"город Москва, Пресненская набережная, дом 4, строение 1",3
14784,222095,Sushi Fix,нет,кафе,"город Москва, Пресненская набережная, дом 4, строение 1",4
14785,208359,SANDERS GRILL,нет,ресторан,"город Москва, Пресненская набережная, дом 2",48
14786,208376,Кафе «Cinnabon»,нет,кафетерий,"город Москва, Пресненская набережная, дом 2",20
14787,208378,OnePriceCoffee,нет,кафе,"город Москва, Пресненская набережная, дом 2",0
14788,125869,Кафе «ABC COFFEE ROASTERS»,нет,кафе,"город Москва, Большая Никитская улица, дом 19/16, строение 1",20
14789,213389,Папа бык,нет,кафе,"город Москва, поселение Сосенское, Калужское шоссе, 22-й километр, дом 10",52
14790,213391,Фо Бо,нет,кафе,"город Москва, поселение Сосенское, Калужское шоссе, 22-й километр, дом 10",0
14791,213392,Желатессимо,нет,кафе,"город Москва, поселение Сосенское, Калужское шоссе, 22-й километр, дом 10",16
14792,213395,Doubl B,нет,кафе,"город Москва, поселение Сосенское, Калужское шоссе, 22-й километр, дом 10",0
14793,212923,Далбли,нет,кафе,"город Москва, поселение Сосенское, Калужское шоссе, 22-й километр, дом 10",20
14794,207728,Столовая№ 1 Пицца,нет,столовая,"город Москва, поселение Сосенское, посёлок Газопровод, дом 101, корпус 1",35
14795,221526,PivBar,нет,бар,"город Москва, город Московский, 1-й микрорайон, владение 5Д, строение 1",10
14796,218911,Pizza Express,нет,кафе,"город Москва, город Московский, Радужная улица, дом 14, корпус 5, строение 1",35
14797,221576,Кафе,нет,кафе,"город Москва, город Троицк, Октябрьский проспект, дом 14",12
14798,223171,Кондитерская «Пряник.Рогалик»,нет,кафе,"город Москва, город Троицк, Пионерская улица, дом 2",20
14799,205150,МойКофеБар,нет,кафетерий,"город Москва, город Московский, Радужная улица, дом 14, корпус 2",0
14800,218929,ТоЧтоНадо,нет,кафе,"город Москва, город Московский, Радужная улица, дом 14, корпус 4",8
14801,219617,Кафе Пекарня,нет,кафе,"город Москва, город Московский, Радужная улица, дом 19, корпус 1",8
14802,211471,Вкусное место,нет,кафе,"город Москва, поселение Сосенское, посёлок Коммунарка, улица Липовый Парк, дом 11",25
14803,211194,Кофейня,нет,кафе,"город Москва, поселение Сосенское, посёлок Коммунарка, улица Липовый Парк, дом 9",12
14804,205486,Шаурма,нет,закусочная,"город Москва, поселение Сосенское, посёлок Коммунарка, улица Липовый Парк, дом 6",0
14805,217899,Фреш-Кафе,нет,кафе,"город Москва, Новорижское шоссе, 22-й километр, владение 1, строение 1",0
14806,217895,Ресторан - Глобус,нет,ресторан,"город Москва, Новорижское шоссе, 22-й километр, владение 1, строение 1",400
14807,214436,КАФЕ,нет,буфет,"город Москва, поселение ""Мосрентген"", МКАД, 44-й километр, владение 1, строение 1",36
14808,213635,Кафе,нет,кафе,"город Москва, поселение Сосенское, деревня Сосенки, Ясеневая улица, дом 3",46
14809,214220,Пункт общественного питания «Шаурма»,нет,предприятие быстрого обслуживания,"город Москва, город Троицк, улица Полковника Милиции Курочкина, дом 1",0
14810,206875,Столовая,нет,столовая,"город Москва, поселение Первомайское, деревня Поповка, Дорожная улица, дом 12, строение 1",28
14811,223158,Шаурма № 1,нет,буфет,"город Москва, поселение Воскресенское, посёлок Воскресенское, дом 22А",0
14812,213371,Домашняя кухня,нет,буфет,"город Москва, поселение Воскресенское, посёлок Воскресенское, дом 40, корпус 1",0
14813,223183,Шаурма,нет,буфет,"город Москва, поселение Воскресенское, посёлок Воскресенское, дом 9, корпус 1",0
14814,222098,Ежевика,нет,кафе,"город Москва, поселение Московский, Киевское шоссе, 22-й километр, домовладение 4, строение 2",30
14815,222079,Daily Chef,нет,бар,"город Москва, поселение Московский, Киевское шоссе, 22-й километр, домовладение 4, строение 1",32
14816,213308,Granat,нет,ресторан,"город Москва, поселение Московский, Киевское шоссе, 23-й километр, домовладение 8, строение 1",68
14817,219644,Кафе,нет,закусочная,"город Москва, город Троицк, микрорайон ""В"", дом 37",0
14818,209037,Кафетерий «Тоткот»,нет,кафетерий,"город Москва, поселение Десеновское, Нововатутинский проспект, дом 12",10
14819,217523,Закусочная,нет,закусочная,"город Москва, поселение Воскресенское, посёлок Воскресенское, владение 54А, строение 1",1
14820,212915,Кофейня Малевичъ,нет,предприятие быстрого обслуживания,"город Москва, поселение Внуковское, улица Лётчика Ульянина, дом 5",0
14821,212078,СушиStore,нет,предприятие быстрого обслуживания,"город Москва, поселение Внуковское, улица Лётчика Ульянина, дом 5",0
14822,212109,FOOD PLACE,нет,кафе,"город Москва, поселение Внуковское, улица Лётчика Ульянина, дом 5",32
14823,212133,Дворик детства Мирабель,нет,кафе,"город Москва, поселение Внуковское, улица Лётчика Ульянина, дом 5",45
14824,212715,Papa Grill,нет,кафе,"город Москва, поселение Воскресенское, Чечёрский проезд, дом 51",2
14825,213333,Pho,нет,кафе,"город Москва, поселение Воскресенское, Чечёрский проезд, дом 51",4
14826,214322,Froyolla,нет,кафетерий,"город Москва, поселение Воскресенское, Чечёрский проезд, дом 51",0
14827,213519,Take and Wake,нет,кафе,"город Москва, поселение Воскресенское, Чечёрский проезд, дом 51",0
14828,205480,Пицца,нет,кафе,"город Москва, поселение Сосенское, посёлок Коммунарка, улица Липовый Парк, дом 2",14
14829,213851,Ресторан «АТМОСФЕРА»,нет,ресторан,"город Москва, улица Василисы Кожиной, дом 1, корпус 1",49
14830,213864,Столовая,нет,столовая,"город Москва, улица Василисы Кожиной, дом 1, корпус 1",49
14831,211361,Шаурма,нет,закусочная,"город Москва, 1-я Рейсовая улица, дом 12, корпус 1",0
14832,222833,Sytiy Los,нет,ресторан,"город Москва, Ярцевская улица, дом 19",200
14833,222839,Sytiy Los (W),нет,кафе,"город Москва, Ярцевская улица, дом 19",15
14834,219855,Matreshka Free,нет,предприятие быстрого обслуживания,"город Москва, Ярцевская улица, дом 19",0
14835,219860,Pizza Hut,нет,предприятие быстрого обслуживания,"город Москва, Ярцевская улица, дом 19",10
14836,212720,Меццо Пицца,нет,кафе,"город Москва, поселение Воскресенское, Чечёрский проезд, дом 51",4
14837,212648,Tea Funny,нет,кафе,"город Москва, поселение Воскресенское, Чечёрский проезд, дом 51",0
14838,212700,Тутти-Пицца Вертел,нет,кафе,"город Москва, поселение Воскресенское, Чечёрский проезд, дом 51",0
14839,212701,Гриль Хауз,нет,кафе,"город Москва, поселение Воскресенское, Чечёрский проезд, дом 51",0
14840,220000,Kalimera,нет,предприятие быстрого обслуживания,"город Москва, Ярцевская улица, дом 19",8
14841,220019,Suptown Cafe,нет,кафе,"город Москва, Ярцевская улица, дом 19",8
14842,220022,3 Skovorodki,нет,предприятие быстрого обслуживания,"город Москва, Ярцевская улица, дом 19",0
14843,219509,Sushi-Make,нет,предприятие быстрого обслуживания,"город Москва, Ярцевская улица, дом 19",0
14844,219518,Sushi-Make,нет,предприятие быстрого обслуживания,"город Москва, Ярцевская улица, дом 19",0
14845,219528,Frenchkiss,нет,предприятие быстрого обслуживания,"город Москва, Ярцевская улица, дом 19",0
14846,219537,Frenchkiss Free,нет,кафе,"город Москва, Ярцевская улица, дом 19",12
14847,219494,Raffle,нет,предприятие быстрого обслуживания,"город Москва, Ярцевская улица, дом 19",0
14848,219468,Cinnabon2,нет,кафе,"город Москва, Ярцевская улица, дом 19",8
14849,218843,Pho Hanoi,нет,предприятие быстрого обслуживания,"город Москва, Ярцевская улица, дом 19",0
14850,218298,Pelmesh,нет,предприятие быстрого обслуживания,"город Москва, Ярцевская улица, дом 19",10
14851,218330,Food Market,нет,предприятие быстрого обслуживания,"город Москва, Ярцевская улица, дом 19",10
14852,219564,Khinkalnaya,нет,предприятие быстрого обслуживания,"город Москва, Ярцевская улица, дом 19",8
14853,213054,Каффетерия,нет,кафе,"город Москва, Киевская улица, дом 2",16
14854,215133,Community,нет,ресторан,"город Москва, проспект Вернадского, дом 86А",90
14855,215129,Non La,нет,закусочная,"город Москва, проспект Вернадского, дом 86А",20
14856,215120,BB&BURGERS,нет,закусочная,"город Москва, проспект Вернадского, дом 86А",40
14857,215125,Benner's,нет,кафе,"город Москва, проспект Вернадского, дом 86А",40
14858,218257,"ДА, ЕДА",нет,магазин (отдел кулинарии),"город Москва, проспект Вернадского, дом 86А",2
14859,218270,BENEFIT фреш бар,нет,бар,"город Москва, проспект Вернадского, дом 86А",4
14860,215128,Bar BQ,нет,ресторан,"город Москва, Кутузовский проспект, дом 57",45
14861,215132,Интересный ресторан,нет,кафе,"город Москва, Кутузовский проспект, дом 57",30
14862,215047,Gvido,нет,кафе,"город Москва, Кутузовский проспект, дом 57",0
14863,215053,Кофейня Кофикс,нет,кафе,"город Москва, Кутузовский проспект, дом 57",30
14864,215057,Сливки и общество,нет,кафе,"город Москва, Кутузовский проспект, дом 57",32
14865,215066,Take Wake,нет,кафе,"город Москва, Кутузовский проспект, дом 57",39
14866,215070,Остро Wok,нет,кафе,"город Москва, Кутузовский проспект, дом 57",20
14867,214896,Cinnabon,нет,кафе,"город Москва, Кутузовский проспект, дом 57",30
14868,217689,Cinnabon,нет,кафе,"город Москва, Ярцевская улица, дом 19",12
14869,214844,Tutti Frutti,нет,кафе,"город Москва, Кутузовский проспект, дом 57",0
14870,214868,Vanwok,нет,кафе,"город Москва, Кутузовский проспект, дом 57",0
14871,214869,Hadwok,нет,кафе,"город Москва, Кутузовский проспект, дом 57",0
14872,214102,Americano Кафе,нет,кафе,"город Москва, Кутузовский проспект, дом 57",30
14873,214496,Upside Down Cake,нет,кафе,"город Москва, Кутузовский проспект, дом 57",0
14874,206261,КАФЕ Лампа Алтуфьево,нет,кафе,"город Москва, улица Пришвина, дом 3Г",30
14875,222579,Кофетерий,нет,кафетерий,"город Москва, улица Пришвина, дом 3Г",6
14876,221146,Кафе,нет,кафе,"город Москва, Алтуфьевское шоссе, дом 50",22
14877,213991,Vice Burgers,нет,предприятие быстрого обслуживания,"город Москва, Новодмитровская улица, дом 2, корпус 2",15
14878,213840,100 личное кафе,нет,кафе,"город Москва, Новодмитровская улица, дом 2, корпус 1",45
14879,213667,100 личная столовая,нет,столовая,"город Москва, Новодмитровская улица, дом 2, корпус 1",30
14880,213408,Чайхана Каймак,нет,кафе,"город Москва, Пятницкое шоссе, дом 21, корпус 1",42
14881,221755,Главбух,нет,бар,"город Москва, Пятницкое шоссе, дом 21, корпус 1",4
14882,214873,Eat Market,нет,кафе,"город Москва, Кутузовский проспект, дом 57",0
14883,214892,Бегемот,нет,кафе,"город Москва, Кутузовский проспект, дом 57",30
14884,211738,LUNA караоке-ресторан,нет,ресторан,"город Москва, Митинская улица, дом 16",60
14885,207494,Берри Брэд,нет,кафе,"город Москва, Митинская улица, дом 16",110
14886,214175,Food Mama,нет,ресторан,"город Москва, Ходынский бульвар, дом 4",48
14887,215154,Barbeque bbq,нет,ресторан,"город Москва, Ходынский бульвар, дом 4",30
14888,215246,Cernovar,нет,бар,"город Москва, Ходынский бульвар, дом 4",16
14889,215415,Вкус и Цвет,нет,ресторан,"город Москва, Ходынский бульвар, дом 4",34
14890,215416,Ереван,нет,ресторан,"город Москва, Ходынский бульвар, дом 4",54
14891,215417,Monster Hills,нет,ресторан,"город Москва, Ходынский бульвар, дом 4",45
14892,215418,Much more,нет,ресторан,"город Москва, Ходынский бульвар, дом 4",21
14893,215419,Навоке,нет,ресторан,"город Москва, Ходынский бульвар, дом 4",32
14894,215420,Mr Falafel,нет,кафе,"город Москва, Ходынский бульвар, дом 4",21
14895,215421,Чао Пицца,нет,кафе,"город Москва, Ходынский бульвар, дом 4",23
14896,215425,Pho Bo,нет,кафе,"город Москва, Ходынский бульвар, дом 4",19
14897,215427,Plovberry,нет,кафе,"город Москва, Ходынский бульвар, дом 4",21
14898,215432,Rombouts,нет,кафетерий,"город Москва, Ходынский бульвар, дом 4",21
14899,215434,Royce,нет,кафетерий,"город Москва, Ходынский бульвар, дом 4",15
14900,215437,Rustik,нет,кафе,"город Москва, Ходынский бульвар, дом 4",21
14901,215439,Шикари,нет,ресторан,"город Москва, Ходынский бульвар, дом 4",64
14902,215442,Soul Seoul,нет,кафе,"город Москва, Ходынский бульвар, дом 4",12
14903,215288,Dim Sum&Co,нет,кафе,"город Москва, Ходынский бульвар, дом 4",0
14904,215292,DUCK IT,нет,кафе,"город Москва, Ходынский бульвар, дом 4",0
14905,215305,"Forte Bello, Zafferano, Edoko",нет,ресторан,"город Москва, Ходынский бульвар, дом 4",90
14906,215307,Franklins,нет,кафе,"город Москва, Ходынский бульвар, дом 4",0
14907,215313,Gagawa,нет,кафе,"город Москва, Ходынский бульвар, дом 4",0
14908,215334,Gelateria Plombir,нет,кафе,"город Москва, Ходынский бульвар, дом 4",0
14909,215523,Legio Syshi,нет,ресторан,"город Москва, Ходынский бульвар, дом 4",48
14910,215253,CIAO PIZZA,нет,кафе,"город Москва, Ходынский бульвар, дом 4",0
14911,215255,Cinnabon,нет,кафе,"город Москва, Ходынский бульвар, дом 4",0
14912,222904,Local Bar by Timur Lansky,нет,ресторан,"город Москва, Ходынский бульвар, дом 4",22
14913,222814,WOWfest,нет,кафе,"город Москва, Ходынский бульвар, дом 4",0
14914,222806,Рыба есть,нет,ресторан,"город Москва, Ходынский бульвар, дом 4",28
14915,222613,KebabLab,нет,кафе,"город Москва, Ходынский бульвар, дом 4",0
14916,222739,Family Farm Burgers,нет,кафе,"город Москва, Ходынский бульвар, дом 4",0
14917,222743,Биологика,нет,кафе,"город Москва, Ходынский бульвар, дом 4",10
14918,222908,Macaronika,нет,кафе,"город Москва, Ходынский бульвар, дом 4",0
14919,222926,Дай краба,нет,кафе,"город Москва, Ходынский бульвар, дом 4",0
14920,222930,Super Mango Shake,нет,бар,"город Москва, Ходынский бульвар, дом 4",0
14921,222939,Гранд Круассан,нет,кафе,"город Москва, Ходынский бульвар, дом 4",0
14922,222946,СушиStore,нет,кафе,"город Москва, Ходынский бульвар, дом 4",0
14923,222949,Полярная станция,нет,бар,"город Москва, Ходынский бульвар, дом 4",0
14924,222951,Эдоко,нет,кафе,"город Москва, Ходынский бульвар, дом 4",0
14925,222954,Кухня Кипра,нет,кафе,"город Москва, Ходынский бульвар, дом 4",0
14926,222959,"Да, еда",нет,кафе,"город Москва, Ходынский бульвар, дом 4",0
14927,222963,Cream Station,нет,кафе,"город Москва, Ходынский бульвар, дом 4",0
14928,222973,Fruit Lab,нет,кафе,"город Москва, Ходынский бульвар, дом 4",0
14929,222977,Fruity yummy,нет,кафе,"город Москва, Ходынский бульвар, дом 4",0
14930,223189,Porto-Pomodoro,нет,ресторан,"город Москва, Ходынский бульвар, дом 4",0
14931,215666,МайКитай,нет,ресторан,"город Москва, Ходынский бульвар, дом 4",48
14932,215669,Maison Declair,нет,кафе,"город Москва, Ходынский бульвар, дом 4",0
14933,215453,Torro Grill,нет,ресторан,"город Москва, Ходынский бульвар, дом 4",40
14934,222557,BB & Burgers,нет,кафе,"город Москва, Ходынский бульвар, дом 4",20
14935,222627,Даблби,нет,кафетерий,"город Москва, Ходынский бульвар, дом 4",0
14936,222633,OnePriceCoffe,нет,кафетерий,"город Москва, Ходынский бульвар, дом 4",0
14937,222592,Кулинарная студия Юлии Высоцкой,нет,кафе,"город Москва, Ходынский бульвар, дом 4",10
14938,222595,МАТЧА,нет,бар,"город Москва, Ходынский бульвар, дом 4",0
14939,222603,НЕМОДНЫЕ Burgers,нет,кафе,"город Москва, Ходынский бульвар, дом 4",0
14940,222539,Holy Vegan,нет,кафе,"город Москва, Ходынский бульвар, дом 4",0
14941,222543,Три правила,нет,кафе,"город Москва, Ходынский бульвар, дом 4",0
14942,222546,Хинкали & Хачапури,нет,кафе,"город Москва, Ходынский бульвар, дом 4",0
14943,222550,Шурпа,нет,ресторан,"город Москва, Ходынский бульвар, дом 4",30
14944,222551,Krispy Kreme,нет,кафе,"город Москва, Ходынский бульвар, дом 4",0
14945,218391,Чайхона Урюк,нет,ресторан,"город Москва, Ленинградское шоссе, дом 16А, строение 8",48
14946,218393,Швили,нет,кафе,"город Москва, Ленинградское шоссе, дом 16А, строение 8",30
14947,218385,Coffee moments,нет,кафетерий,"город Москва, Ленинградское шоссе, дом 16А, строение 8",0
14948,206031,Пивотека 465,нет,бар,"город Москва, Ходынский бульвар, дом 2",15
14949,222472,Smoke Lounge,нет,кафе,"город Москва, Хорошёвское шоссе, дом 27",18
14950,222375,Gvido Gelato,нет,ресторан,"город Москва, Хорошёвское шоссе, дом 27",16
14951,222442,OnePriceCoffe,нет,кафетерий,"город Москва, Хорошёвское шоссе, дом 27",0
14952,222448,Kuvings,нет,бар,"город Москва, Хорошёвское шоссе, дом 27",0
14953,222329,Шикари,нет,ресторан,"город Москва, Хорошёвское шоссе, дом 27",30
14954,213673,Кафе СИТИ Чебуречная,нет,кафе,"город Москва, Хорошёвское шоссе, дом 27",30
14955,221153,Кулибин,нет,ресторан,"город Москва, Хорошёвское шоссе, дом 27",30
14956,219102,Salateria,нет,кафе,"город Москва, Хорошёвское шоссе, дом 27",0
14957,219103,ВьетПапа,нет,кафе,"город Москва, Хорошёвское шоссе, дом 27",0
14958,219107,Кид Рок Кафе,нет,кафе,"город Москва, Хорошёвское шоссе, дом 27",30
14959,219124,Калимера,нет,кафе,"город Москва, Хорошёвское шоссе, дом 27",0
14960,214418,Сладкая вата,нет,предприятие быстрого обслуживания,"город Москва, Новопетровская улица, дом 6",0
14961,211692,Домашнее кафе,нет,кафе,"город Москва, город Московский, улица Хабарова, дом 2",12
14962,211694,Вьет кафе,нет,предприятие быстрого обслуживания,"город Москва, город Московский, улица Хабарова, дом 2",0
14963,210965,О Эскимо,нет,предприятие быстрого обслуживания,"город Москва, город Московский, улица Хабарова, дом 2",0
14964,218404,Кулибин,нет,ресторан,"город Москва, Хорошёвское шоссе, дом 27",40
14965,210862,Гриль Хауз,нет,предприятие быстрого обслуживания,"город Москва, город Московский, улица Хабарова, дом 2",0
14966,210943,Вокмания,нет,предприятие быстрого обслуживания,"город Москва, город Московский, улица Хабарова, дом 2",0
14967,210764,Дейли Шеф,нет,ресторан,"город Москва, город Московский, улица Хабарова, дом 2",0
14968,210723,Пицца & Паста Пауло,нет,предприятие быстрого обслуживания,"город Москва, город Московский, улица Хабарова, дом 2",0
14969,206061,Кафе,нет,кафе,"город Москва, поселение Щаповское, деревня Троицкое, дом 2Б",12
14970,214114,Армянский лаваш,нет,кафе,"город Москва, поселение Воскресенское, посёлок Воскресенское, дом 40, корпус 2",0
14971,208949,Столовая,нет,столовая,"город Москва, Отрадная улица, дом 2Б, строение 9",250
14972,208897,Сушибар Азия Mix,нет,бар,"город Москва, город Щербинка, улица Барышевская Роща, дом 12",13
14973,211465,Донеретт,нет,предприятие быстрого обслуживания,"город Москва, город Щербинка, Железнодорожная улица, дом 8",0
14974,213930,Горячий хлеб,нет,предприятие быстрого обслуживания,"город Москва, поселение Десеновское, улица Дмитрия Рябинкина, дом 13",0
14975,208024,Кафе «Чинар»,нет,ресторан,"город Москва, Челобитьевское шоссе, дом 10А",40
14976,206422,Осетинские пироги,нет,закусочная,"город Москва, поселение Сосенское, посёлок Коммунарка, Бачуринская улица, дом 21",0
14977,206419,Шаурма,нет,закусочная,"город Москва, поселение Сосенское, посёлок Коммунарка, Бачуринская улица, дом 19",0
14978,213725,Выпечка,нет,кафе,"город Москва, поселение Воскресенское, деревня Ямонтово, владение 71",0
14979,213734,Кафе,нет,кафе,"город Москва, поселение Воскресенское, деревня Ямонтово, владение 71",8
14980,208896,Лаунч бар,нет,бар,"город Москва, поселение Сосенское, Николо-Хованская улица, дом 28, строение 5",23
14981,216909,Кафе,нет,буфет,"город Москва, поселение Десеновское, деревня Ватутинки, дом 34",10
14982,215624,Ели Сацебели,нет,кафе,"город Москва, Лазоревый проезд, дом 5, корпус 1",70
14983,213263,Кафе «Luncheria»,нет,кафе,"город Москва, 2-я Черногрязская улица, дом 6, корпус 3",30
14984,213210,Бар «Винный бар»,нет,бар,"город Москва, улица Сергея Макеева, дом 9, корпус 2",46
14985,215703,Булкоешка,нет,магазин (отдел кулинарии),"город Москва, Пролетарский проспект, дом 30",0
14986,215706,Суши make,нет,предприятие быстрого обслуживания,"город Москва, Пролетарский проспект, дом 30",0
14987,206594,Кальянная Noel Lounge,нет,бар,"город Москва, Варшавское шоссе, дом 141, корпус 12",30
14988,206545,ЛАРИОНОВ ГРИЛЬ,нет,кафе,"город Москва, Ленинградский проспект, дом 36, строение 31",42
14989,207605,Oriental,нет,бар,"город Москва, Ленинградский проспект, дом 36, строение 33",90
14990,214170,ББ Крафт Савела,нет,кафе,"город Москва, Новодмитровская улица, дом 2, корпус 4",15
14991,213999,Corner cafe kitchen,нет,кафе,"город Москва, Новодмитровская улица, дом 2, корпус 4",20
14992,223105,Coffe Ko,нет,кафетерий,"город Москва, Варшавское шоссе, владение 132/2",8
14993,220318,Кафе Coffee INN,нет,кафетерий,"город Москва, Варшавское шоссе, владение 132/2",8
14994,211750,Хатимаки,нет,бар,"город Москва, город Щербинка, Новостроевская улица, дом 6",11
14995,215875,DISTRICT,нет,кафе,"город Москва, Корабельная улица, дом 15",20
14996,221285,Кафе Дворик Гурмэ,нет,кафе,"город Москва, город Щербинка, улица Барышевская Роща, дом 1",25
14997,216942,Шашлычный дворик,нет,кафе,"город Москва, поселение Десеновское, деревня Ватутинки, владение 10",15
14998,216926,Кафе «Сахли»,нет,закусочная,"город Москва, поселение Десеновское, деревня Ватутинки, владение 15",10
14999,206860,Шаурма,нет,закусочная,"город Москва, поселение Сосенское, улица Сервантеса, дом 3, корпус 2",0
15000,207848,Пекарня «Малина»,нет,кафе,"город Москва, улица Маршала Захарова, дом 3",15
15001,209618,Кстати,нет,кафе,"город Москва, Лазоревый проезд, дом 1А, корпус 1",35
15002,219500,Бар,нет,бар,"город Москва, Береговой проезд, дом 5А, корпус 1",2
15003,219550,Кафе,нет,кафе,"город Москва, Береговой проезд, дом 5А, корпус 1",5
15004,219511,Кафе,нет,кафе,"город Москва, Береговой проезд, дом 5А, корпус 1",20
15005,219514,Кафе,нет,кафе,"город Москва, Береговой проезд, дом 5А, корпус 1",18
15006,219563,Кафе,нет,кафе,"город Москва, Береговой проезд, дом 5А, корпус 1",25
15007,219569,Кафе,нет,кафе,"город Москва, Береговой проезд, дом 5А, корпус 1",2
15008,219570,Кофейня,нет,кафе,"город Москва, Береговой проезд, дом 5А, корпус 1",4
15009,219588,Ресторан доминос,нет,кафе,"город Москва, Береговой проезд, дом 5А, корпус 1",4
15010,208462,Кафе Дракон и Кролик,нет,кафе,"город Москва, проспект Будённого, дом 51, корпус 1",20
15011,206099,Закусочная,нет,закусочная,"город Москва, поселение Сосенское, посёлок Коммунарка, улица Александры Монаховой, дом 92, корпус 1",0
15012,222585,Кафе НэндЛ,нет,кафе,"город Москва, поселение Сосенское, бульвар Веласкеса, дом 1, корпус 1",12
15013,222589,Кафе Син Поинт,нет,кафе,"город Москва, поселение Сосенское, бульвар Веласкеса, дом 1, корпус 1",22
15014,210231,Кафе,нет,кафе,"город Москва, Люблинская улица, владение 60, строение 1/1",20
15015,208239,ГАЗПРОМНЕФТЬ,нет,кафе,"поселение ""Мосрентген"", деревня Дудкино, владение 1",20
15016,221225,Пекарня «Есть поесть»,нет,кафе,"город Москва, поселение Сосенское, посёлок Коммунарка, улица Липовый Парк, владение 5, корпус 1, строение 1",16
15017,205588,Кофейня,нет,кафетерий,"город Москва, поселение Щаповское, улица Евгения Родионова, владение 1",16
15018,217027,Кофейня «Kimicake»,нет,кафе,"город Москва, поселение Десеновское, 1-я Нововатутинская улица, дом 3",30
15019,207291,Кафе-Пекарня Levin Bakehous,нет,кафе,"город Москва, улица Римского-Корсакова, дом 11, корпус 7",8
15020,208941,Кальянс,нет,бар,"город Москва, поселение Сосенское, бульвар Веласкеса, дом 5, корпус 3",15
15021,210214,Fарш,нет,ресторан,"город Москва, поселение Московский, Киевское шоссе, 23-й километр, дом 1, строение 1",100
15022,210207,IL ПатиоПланета Суши,нет,ресторан,"город Москва, поселение Московский, Киевское шоссе, 23-й километр, дом 1, строение 1",120
15023,210164,Osteria Mario+Швили,нет,ресторан,"город Москва, поселение Московский, Киевское шоссе, 23-й километр, дом 1, строение 1",273
15024,210136,PhoBo,нет,кафе,"город Москва, поселение Московский, Киевское шоссе, 23-й километр, дом 1, строение 1",0
15025,210302,Pita Mix,нет,предприятие быстрого обслуживания,"город Москва, поселение Московский, Киевское шоссе, 23-й километр, дом 1, строение 1",0
15026,210352,Буше,нет,ресторан,"город Москва, поселение Московский, Киевское шоссе, 23-й километр, дом 1, строение 1",130
15027,208936,Кафе ГУРМАН,нет,кафе,"город Москва, поселение Первомайское, деревня Фоминское, Лесная улица, владение 14",40
15028,215653,Сказка Бутово,нет,ресторан,"город Москва, Изюмская улица, дом 52А",50
15029,209241,Osteria Mario,да,кафе,"город Москва, улица Земляной Вал, дом 33",15
15030,214323,Osteria Mario,да,ресторан,"город Москва, проспект Вернадского, дом 6",50
15031,210582,Osteria Mario,да,предприятие быстрого обслуживания,"город Москва, Манежная площадь, дом 1, строение 2",100
15032,210425,Osteria Mario,да,кафе,"город Москва, Театральный проезд, дом 5, строение 1",100
15033,220464,Healthy Food,да,кафе,"город Москва, улица Правды, дом 26",5
15034,221418,МЯСОROOB,да,кафе,"город Москва, Дмитровское шоссе, дом 89",40
15035,210613,МясоROOB,да,кафе,"город Москва, поселение Московский, Киевское шоссе, 23-й километр, дом 1, строение 1",56
15036,209067,Братья Караваевы,да,кафе,"город Москва, улица Воздвиженка, дом 10",20
15037,220765,Газпромнефтьцентр,да,кафетерий,"город Москва, Каширское шоссе, владение 57А",17
15038,222325,Суши Wok,да,кафе,"город Москва, улица Адмирала Макарова, дом 6, строение 13",8
15039,209911,Суши Wok,да,кафе,"город Москва, улица Генерала Кузнецова, дом 17",10
15040,208237,Суши Wok,да,кафе,"город Москва, Братиславская улица, дом 15, корпус 1",11
15041,212560,Суши Wok,да,закусочная,"город Москва, Новомарьинская улица, дом 4",15
15042,214292,Суши Wok,да,кафе,"город Москва, Лермонтовский проспект, дом 8, корпус 1",8
15043,219149,Суши Wok,да,предприятие быстрого обслуживания,"город Москва, Чонгарский бульвар, дом 8, корпус 1",6
15044,211809,Суши Wok,да,кафе,"город Москва, Новочеркасский бульвар, дом 5, строение 3",10
15045,211990,Суши Wok,да,предприятие быстрого обслуживания,"город Москва, Симферопольский бульвар, дом 12, корпус 1",10
15046,206946,Luciano,да,ресторан,"город Москва, Смоленская площадь, дом 3",25
